"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"NOR","PHARMAEXP","TOT","USD_CAP","A","2020",472.666,
"NOR","PHARMAEXP","TOT","USD_CAP","A","2021",515.024,"P"
"POL","PHARMAEXP","TOT","PC_GDP","A","2002",1.79,
"POL","PHARMAEXP","TOT","PC_GDP","A","2003",1.88,
"POL","PHARMAEXP","TOT","PC_GDP","A","2004",1.819,
"POL","PHARMAEXP","TOT","PC_GDP","A","2005",1.728,
"POL","PHARMAEXP","TOT","PC_GDP","A","2006",1.672,
"POL","PHARMAEXP","TOT","PC_GDP","A","2007",1.559,
"POL","PHARMAEXP","TOT","PC_GDP","A","2008",1.569,
"POL","PHARMAEXP","TOT","PC_GDP","A","2009",1.619,
"POL","PHARMAEXP","TOT","PC_GDP","A","2010",1.56,
"POL","PHARMAEXP","TOT","PC_GDP","A","2011",1.507,
"POL","PHARMAEXP","TOT","PC_GDP","A","2012",1.385,
"POL","PHARMAEXP","TOT","PC_GDP","A","2013",1.392,
"POL","PHARMAEXP","TOT","PC_GDP","A","2014",1.348,
"POL","PHARMAEXP","TOT","PC_GDP","A","2015",1.357,
"POL","PHARMAEXP","TOT","PC_GDP","A","2016",1.371,
"POL","PHARMAEXP","TOT","PC_GDP","A","2017",1.334,
"POL","PHARMAEXP","TOT","PC_GDP","A","2018",1.316,
"POL","PHARMAEXP","TOT","PC_GDP","A","2019",1.27,
"POL","PHARMAEXP","TOT","PC_GDP","A","2020",1.281,
"POL","PHARMAEXP","TOT","USD_CAP","A","2002",228.42,
"POL","PHARMAEXP","TOT","USD_CAP","A","2003",246.776,
"POL","PHARMAEXP","TOT","USD_CAP","A","2004",259.635,
"POL","PHARMAEXP","TOT","USD_CAP","A","2005",248.394,
"POL","PHARMAEXP","TOT","USD_CAP","A","2006",260.35,
"POL","PHARMAEXP","TOT","USD_CAP","A","2007",278.92,
"POL","PHARMAEXP","TOT","USD_CAP","A","2008",300.86,
"POL","PHARMAEXP","TOT","USD_CAP","A","2009",322.516,
"POL","PHARMAEXP","TOT","USD_CAP","A","2010",346.358,
"POL","PHARMAEXP","TOT","USD_CAP","A","2011",361.408,
"POL","PHARMAEXP","TOT","USD_CAP","A","2012",351.322,
"POL","PHARMAEXP","TOT","USD_CAP","A","2013",362.625,
"POL","PHARMAEXP","TOT","USD_CAP","A","2014",362.176,
"POL","PHARMAEXP","TOT","USD_CAP","A","2015",385.842,
"POL","PHARMAEXP","TOT","USD_CAP","A","2016",411.073,
"POL","PHARMAEXP","TOT","USD_CAP","A","2017",419.371,
"POL","PHARMAEXP","TOT","USD_CAP","A","2018",438.06,
"POL","PHARMAEXP","TOT","USD_CAP","A","2019",439.759,
"POL","PHARMAEXP","TOT","USD_CAP","A","2020",451.159,
"PRT","PHARMAEXP","TOT","PC_GDP","A","1970",0.322,
"PRT","PHARMAEXP","TOT","PC_GDP","A","1977",0.846,
"PRT","PHARMAEXP","TOT","PC_GDP","A","1978",1.021,
"PRT","PHARMAEXP","TOT","PC_GDP","A","1979",1.026,
"PRT","PHARMAEXP","TOT","PC_GDP","A","1980",1.005,
"PRT","PHARMAEXP","TOT","PC_GDP","A","1981",0.978,
"PRT","PHARMAEXP","TOT","PC_GDP","A","1982",0.965,
"PRT","PHARMAEXP","TOT","PC_GDP","A","1983",0.969,
"PRT","PHARMAEXP","TOT","PC_GDP","A","1984",1.019,
"PRT","PHARMAEXP","TOT","PC_GDP","A","1985",1.393,
"PRT","PHARMAEXP","TOT","PC_GDP","A","1986",1.365,
"PRT","PHARMAEXP","TOT","PC_GDP","A","1987",1.462,
"PRT","PHARMAEXP","TOT","PC_GDP","A","1988",1.397,
"PRT","PHARMAEXP","TOT","PC_GDP","A","1989",1.344,
"PRT","PHARMAEXP","TOT","PC_GDP","A","1990",1.396,
"PRT","PHARMAEXP","TOT","PC_GDP","A","1991",1.497,
"PRT","PHARMAEXP","TOT","PC_GDP","A","1992",1.568,
"PRT","PHARMAEXP","TOT","PC_GDP","A","1993",1.691,
"PRT","PHARMAEXP","TOT","PC_GDP","A","1994",1.673,
"PRT","PHARMAEXP","TOT","PC_GDP","A","1995",1.748,"B"
"PRT","PHARMAEXP","TOT","PC_GDP","A","1996",1.835,
"PRT","PHARMAEXP","TOT","PC_GDP","A","1997",1.833,
"PRT","PHARMAEXP","TOT","PC_GDP","A","1998",1.783,
"PRT","PHARMAEXP","TOT","PC_GDP","A","2000",1.855,"B"
"PRT","PHARMAEXP","TOT","PC_GDP","A","2001",1.915,
"PRT","PHARMAEXP","TOT","PC_GDP","A","2002",1.955,
"PRT","PHARMAEXP","TOT","PC_GDP","A","2003",2.011,
"PRT","PHARMAEXP","TOT","PC_GDP","A","2004",2.106,
"PRT","PHARMAEXP","TOT","PC_GDP","A","2005",2.114,
"PRT","PHARMAEXP","TOT","PC_GDP","A","2006",2.07,
"PRT","PHARMAEXP","TOT","PC_GDP","A","2007",2.034,
"PRT","PHARMAEXP","TOT","PC_GDP","A","2008",2.006,
"PRT","PHARMAEXP","TOT","PC_GDP","A","2009",2.023,
"PRT","PHARMAEXP","TOT","PC_GDP","A","2010",1.928,
"PRT","PHARMAEXP","TOT","PC_GDP","A","2011",1.782,
"PRT","PHARMAEXP","TOT","PC_GDP","A","2012",1.65,
"PRT","PHARMAEXP","TOT","PC_GDP","A","2013",1.511,
"PRT","PHARMAEXP","TOT","PC_GDP","A","2014",1.485,
"PRT","PHARMAEXP","TOT","PC_GDP","A","2015",1.48,
"PRT","PHARMAEXP","TOT","PC_GDP","A","2016",1.449,
"PRT","PHARMAEXP","TOT","PC_GDP","A","2017",1.397,
"PRT","PHARMAEXP","TOT","PC_GDP","A","2018",1.381,
"PRT","PHARMAEXP","TOT","PC_GDP","A","2019",1.406,
"PRT","PHARMAEXP","TOT","PC_GDP","A","2020",1.651,
"PRT","PHARMAEXP","TOT","USD_CAP","A","1970",6.345,
"PRT","PHARMAEXP","TOT","USD_CAP","A","1977",32.726,
"PRT","PHARMAEXP","TOT","USD_CAP","A","1978",43.584,
"PRT","PHARMAEXP","TOT","USD_CAP","A","1979",47.875,
"PRT","PHARMAEXP","TOT","USD_CAP","A","1980",53.603,
"PRT","PHARMAEXP","TOT","USD_CAP","A","1981",56.307,
"PRT","PHARMAEXP","TOT","USD_CAP","A","1982",59.903,
"PRT","PHARMAEXP","TOT","USD_CAP","A","1983",62.09,
"PRT","PHARMAEXP","TOT","USD_CAP","A","1984",64.674,
"PRT","PHARMAEXP","TOT","USD_CAP","A","1985",96.461,
"PRT","PHARMAEXP","TOT","USD_CAP","A","1986",106.653,
"PRT","PHARMAEXP","TOT","USD_CAP","A","1987",125.428,
"PRT","PHARMAEXP","TOT","USD_CAP","A","1988",133.84,
"PRT","PHARMAEXP","TOT","USD_CAP","A","1989",140.35,
"PRT","PHARMAEXP","TOT","USD_CAP","A","1990",159.532,
"PRT","PHARMAEXP","TOT","USD_CAP","A","1991",181.97,
"PRT","PHARMAEXP","TOT","USD_CAP","A","1992",200.361,
"PRT","PHARMAEXP","TOT","USD_CAP","A","1993",215.912,
"PRT","PHARMAEXP","TOT","USD_CAP","A","1994",224.556,
"PRT","PHARMAEXP","TOT","USD_CAP","A","1995",245.113,"B"
"PRT","PHARMAEXP","TOT","USD_CAP","A","1996",267.414,
"PRT","PHARMAEXP","TOT","USD_CAP","A","1997",282.889,
"PRT","PHARMAEXP","TOT","USD_CAP","A","1998",288.408,
"PRT","PHARMAEXP","TOT","USD_CAP","A","2000",354.319,"B"
"PRT","PHARMAEXP","TOT","USD_CAP","A","2001",379.443,
"PRT","PHARMAEXP","TOT","USD_CAP","A","2002",409.288,
"PRT","PHARMAEXP","TOT","USD_CAP","A","2003",423.655,
"PRT","PHARMAEXP","TOT","USD_CAP","A","2004",460.771,
"PRT","PHARMAEXP","TOT","USD_CAP","A","2005",478.311,
"PRT","PHARMAEXP","TOT","USD_CAP","A","2006",495.923,
"PRT","PHARMAEXP","TOT","USD_CAP","A","2007",505.755,
"PRT","PHARMAEXP","TOT","USD_CAP","A","2008",512.518,
"PRT","PHARMAEXP","TOT","USD_CAP","A","2009",501.813,
"PRT","PHARMAEXP","TOT","USD_CAP","A","2010",495.787,
"PRT","PHARMAEXP","TOT","USD_CAP","A","2011",450.09,
"PRT","PHARMAEXP","TOT","USD_CAP","A","2012",413.738,
"PRT","PHARMAEXP","TOT","USD_CAP","A","2013",402.222,
"PRT","PHARMAEXP","TOT","USD_CAP","A","2014",403.211,
"PRT","PHARMAEXP","TOT","USD_CAP","A","2015",418.613,
"PRT","PHARMAEXP","TOT","USD_CAP","A","2016",434.328,
"PRT","PHARMAEXP","TOT","USD_CAP","A","2017",436.34,
"PRT","PHARMAEXP","TOT","USD_CAP","A","2018",459.974,
"PRT","PHARMAEXP","TOT","USD_CAP","A","2019",476.286,
"PRT","PHARMAEXP","TOT","USD_CAP","A","2020",523.878,
"SVK","PHARMAEXP","TOT","PC_GDP","A","1999",1.926,
"SVK","PHARMAEXP","TOT","PC_GDP","A","2000",1.839,
"SVK","PHARMAEXP","TOT","PC_GDP","A","2001",1.848,
"SVK","PHARMAEXP","TOT","PC_GDP","A","2002",2.07,
"SVK","PHARMAEXP","TOT","PC_GDP","A","2003",2.192,
"SVK","PHARMAEXP","TOT","PC_GDP","A","2004",2.212,
"SVK","PHARMAEXP","TOT","PC_GDP","A","2005",2.193,"B"
"SVK","PHARMAEXP","TOT","PC_GDP","A","2006",2.132,
"SVK","PHARMAEXP","TOT","PC_GDP","A","2007",2.108,
"SVK","PHARMAEXP","TOT","PC_GDP","A","2008",2.098,
"SVK","PHARMAEXP","TOT","PC_GDP","A","2009",2.339,
"SVK","PHARMAEXP","TOT","PC_GDP","A","2010",2.247,
"SVK","PHARMAEXP","TOT","PC_GDP","A","2011",2.105,
"SVK","PHARMAEXP","TOT","PC_GDP","A","2012",2.008,"B"
"SVK","PHARMAEXP","TOT","PC_GDP","A","2013",1.996,
"SVK","PHARMAEXP","TOT","PC_GDP","A","2014",1.867,
"SVK","PHARMAEXP","TOT","PC_GDP","A","2015",1.822,
"SVK","PHARMAEXP","TOT","PC_GDP","A","2016",1.86,
"SVK","PHARMAEXP","TOT","PC_GDP","A","2017",1.788,
"SVK","PHARMAEXP","TOT","PC_GDP","A","2018",1.709,
"SVK","PHARMAEXP","TOT","PC_GDP","A","2019",1.698,
"SVK","PHARMAEXP","TOT","PC_GDP","A","2020",1.716,
"SVK","PHARMAEXP","TOT","USD_CAP","A","1999",229.096,
"SVK","PHARMAEXP","TOT","USD_CAP","A","2000",239.524,
"SVK","PHARMAEXP","TOT","USD_CAP","A","2001",263.001,
"SVK","PHARMAEXP","TOT","USD_CAP","A","2002",326.289,
"SVK","PHARMAEXP","TOT","USD_CAP","A","2003",352.728,
"SVK","PHARMAEXP","TOT","USD_CAP","A","2004",376.255,
"SVK","PHARMAEXP","TOT","USD_CAP","A","2005",396.543,"B"
"SVK","PHARMAEXP","TOT","USD_CAP","A","2006",417.939,
"SVK","PHARMAEXP","TOT","USD_CAP","A","2007",465.38,
"SVK","PHARMAEXP","TOT","USD_CAP","A","2008",508.8,
"SVK","PHARMAEXP","TOT","USD_CAP","A","2009",532.417,
"SVK","PHARMAEXP","TOT","USD_CAP","A","2010",587.244,
"SVK","PHARMAEXP","TOT","USD_CAP","A","2011",567.145,
"SVK","PHARMAEXP","TOT","USD_CAP","A","2012",556.726,"B"
"SVK","PHARMAEXP","TOT","USD_CAP","A","2013",571.491,
"SVK","PHARMAEXP","TOT","USD_CAP","A","2014",543.317,
"SVK","PHARMAEXP","TOT","USD_CAP","A","2015",553.2,
"SVK","PHARMAEXP","TOT","USD_CAP","A","2016",542.415,
"SVK","PHARMAEXP","TOT","USD_CAP","A","2017",521.065,
"SVK","PHARMAEXP","TOT","USD_CAP","A","2018",512.545,
"SVK","PHARMAEXP","TOT","USD_CAP","A","2019",516.996,
"SVK","PHARMAEXP","TOT","USD_CAP","A","2020",504.235,
"ESP","PHARMAEXP","TOT","PC_GDP","A","1980",1.08,
"ESP","PHARMAEXP","TOT","PC_GDP","A","1981",1.093,
"ESP","PHARMAEXP","TOT","PC_GDP","A","1982",1.15,
"ESP","PHARMAEXP","TOT","PC_GDP","A","1983",1.101,
"ESP","PHARMAEXP","TOT","PC_GDP","A","1984",0.99,
"ESP","PHARMAEXP","TOT","PC_GDP","A","1985",1.058,
"ESP","PHARMAEXP","TOT","PC_GDP","A","1986",0.981,
"ESP","PHARMAEXP","TOT","PC_GDP","A","1987",0.978,
"ESP","PHARMAEXP","TOT","PC_GDP","A","1988",1.036,
"ESP","PHARMAEXP","TOT","PC_GDP","A","1989",1.081,
"ESP","PHARMAEXP","TOT","PC_GDP","A","1990",1.129,
"ESP","PHARMAEXP","TOT","PC_GDP","A","1995",1.39,
"ESP","PHARMAEXP","TOT","PC_GDP","A","1996",1.43,
"ESP","PHARMAEXP","TOT","PC_GDP","A","1997",1.479,
"ESP","PHARMAEXP","TOT","PC_GDP","A","1998",1.493,
"ESP","PHARMAEXP","TOT","PC_GDP","A","1999",1.528,"B"
"ESP","PHARMAEXP","TOT","PC_GDP","A","2000",1.493,
"ESP","PHARMAEXP","TOT","PC_GDP","A","2001",1.486,
"ESP","PHARMAEXP","TOT","PC_GDP","A","2002",1.54,
"ESP","PHARMAEXP","TOT","PC_GDP","A","2003",1.62,"B"
"ESP","PHARMAEXP","TOT","PC_GDP","A","2004",1.584,
"ESP","PHARMAEXP","TOT","PC_GDP","A","2005",1.541,
"ESP","PHARMAEXP","TOT","PC_GDP","A","2006",1.473,
"ESP","PHARMAEXP","TOT","PC_GDP","A","2007",1.433,
"ESP","PHARMAEXP","TOT","PC_GDP","A","2008",1.465,
"ESP","PHARMAEXP","TOT","PC_GDP","A","2009",1.569,
"ESP","PHARMAEXP","TOT","PC_GDP","A","2010",1.555,
"ESP","PHARMAEXP","TOT","PC_GDP","A","2011",1.497,
"ESP","PHARMAEXP","TOT","PC_GDP","A","2012",1.447,
"ESP","PHARMAEXP","TOT","PC_GDP","A","2013",1.476,
"ESP","PHARMAEXP","TOT","PC_GDP","A","2014",1.419,
"ESP","PHARMAEXP","TOT","PC_GDP","A","2015",1.396,
"ESP","PHARMAEXP","TOT","PC_GDP","A","2016",1.421,
"ESP","PHARMAEXP","TOT","PC_GDP","A","2017",1.377,
"ESP","PHARMAEXP","TOT","PC_GDP","A","2018",1.37,
"ESP","PHARMAEXP","TOT","PC_GDP","A","2019",1.35,
"ESP","PHARMAEXP","TOT","PC_GDP","A","2020",1.614,
"ESP","PHARMAEXP","TOT","USD_CAP","A","1980",72.028,
"ESP","PHARMAEXP","TOT","USD_CAP","A","1981",77.447,
"ESP","PHARMAEXP","TOT","USD_CAP","A","1982",86.325,
"ESP","PHARMAEXP","TOT","USD_CAP","A","1983",86.813,
"ESP","PHARMAEXP","TOT","USD_CAP","A","1984",82.612,
"ESP","PHARMAEXP","TOT","USD_CAP","A","1985",93.576,
"ESP","PHARMAEXP","TOT","USD_CAP","A","1986",92.704,
"ESP","PHARMAEXP","TOT","USD_CAP","A","1987",100.816,
"ESP","PHARMAEXP","TOT","USD_CAP","A","1988",117.334,
"ESP","PHARMAEXP","TOT","USD_CAP","A","1989",134.069,
"ESP","PHARMAEXP","TOT","USD_CAP","A","1990",152.479,
"ESP","PHARMAEXP","TOT","USD_CAP","A","1995",222.776,
"ESP","PHARMAEXP","TOT","USD_CAP","A","1996",239.197,
"ESP","PHARMAEXP","TOT","USD_CAP","A","1997",262.641,
"ESP","PHARMAEXP","TOT","USD_CAP","A","1998",282.031,
"ESP","PHARMAEXP","TOT","USD_CAP","A","1999",303.135,"B"
"ESP","PHARMAEXP","TOT","USD_CAP","A","2000",334.654,
"ESP","PHARMAEXP","TOT","USD_CAP","A","2001",358.995,
"ESP","PHARMAEXP","TOT","USD_CAP","A","2002",408.498,
"ESP","PHARMAEXP","TOT","USD_CAP","A","2003",431.589,"B"
"ESP","PHARMAEXP","TOT","USD_CAP","A","2004",438.984,
"ESP","PHARMAEXP","TOT","USD_CAP","A","2005",441.063,
"ESP","PHARMAEXP","TOT","USD_CAP","A","2006",450.565,
"ESP","PHARMAEXP","TOT","USD_CAP","A","2007",449.583,
"ESP","PHARMAEXP","TOT","USD_CAP","A","2008",467.136,
"ESP","PHARMAEXP","TOT","USD_CAP","A","2009",472.568,
"ESP","PHARMAEXP","TOT","USD_CAP","A","2010",466.75,
"ESP","PHARMAEXP","TOT","USD_CAP","A","2011",446.39,
"ESP","PHARMAEXP","TOT","USD_CAP","A","2012",431.254,
"ESP","PHARMAEXP","TOT","USD_CAP","A","2013",449.956,
"ESP","PHARMAEXP","TOT","USD_CAP","A","2014",446.084,
"ESP","PHARMAEXP","TOT","USD_CAP","A","2015",461.926,
"ESP","PHARMAEXP","TOT","USD_CAP","A","2016",499.864,
"ESP","PHARMAEXP","TOT","USD_CAP","A","2017",510.509,
"ESP","PHARMAEXP","TOT","USD_CAP","A","2018",521.52,
"ESP","PHARMAEXP","TOT","USD_CAP","A","2019",520.431,
"ESP","PHARMAEXP","TOT","USD_CAP","A","2020",560.282,
"SWE","PHARMAEXP","TOT","PC_GDP","A","1970",0.416,
"SWE","PHARMAEXP","TOT","PC_GDP","A","1971",0.455,
"SWE","PHARMAEXP","TOT","PC_GDP","A","1972",0.506,
"SWE","PHARMAEXP","TOT","PC_GDP","A","1973",0.554,
"SWE","PHARMAEXP","TOT","PC_GDP","A","1974",0.555,
"SWE","PHARMAEXP","TOT","PC_GDP","A","1975",0.552,
"SWE","PHARMAEXP","TOT","PC_GDP","A","1976",0.547,
"SWE","PHARMAEXP","TOT","PC_GDP","A","1977",0.576,
"SWE","PHARMAEXP","TOT","PC_GDP","A","1978",0.565,
"SWE","PHARMAEXP","TOT","PC_GDP","A","1979",0.548,
"SWE","PHARMAEXP","TOT","PC_GDP","A","1980",0.539,
"SWE","PHARMAEXP","TOT","PC_GDP","A","1981",0.549,
"SWE","PHARMAEXP","TOT","PC_GDP","A","1982",0.578,
"SWE","PHARMAEXP","TOT","PC_GDP","A","1983",0.579,
"SWE","PHARMAEXP","TOT","PC_GDP","A","1984",0.547,
"SWE","PHARMAEXP","TOT","PC_GDP","A","1985",0.556,
"SWE","PHARMAEXP","TOT","PC_GDP","A","1986",0.557,
"SWE","PHARMAEXP","TOT","PC_GDP","A","1987",0.578,
"SWE","PHARMAEXP","TOT","PC_GDP","A","1988",0.532,
"SWE","PHARMAEXP","TOT","PC_GDP","A","1989",0.608,
"SWE","PHARMAEXP","TOT","PC_GDP","A","1990",0.617,
"SWE","PHARMAEXP","TOT","PC_GDP","A","1991",0.654,
"SWE","PHARMAEXP","TOT","PC_GDP","A","1992",0.75,
"SWE","PHARMAEXP","TOT","PC_GDP","A","1993",0.858,"B"
"SWE","PHARMAEXP","TOT","PC_GDP","A","1994",0.9,
"SWE","PHARMAEXP","TOT","PC_GDP","A","1995",0.931,
"SWE","PHARMAEXP","TOT","PC_GDP","A","1996",1.055,
"SWE","PHARMAEXP","TOT","PC_GDP","A","1997",0.94,
"SWE","PHARMAEXP","TOT","PC_GDP","A","1998",1.042,
"SWE","PHARMAEXP","TOT","PC_GDP","A","1999",1.072,
"SWE","PHARMAEXP","TOT","PC_GDP","A","2000",1.063,
"SWE","PHARMAEXP","TOT","PC_GDP","A","2001",1.174,
"SWE","PHARMAEXP","TOT","PC_GDP","A","2002",1.228,
"SWE","PHARMAEXP","TOT","PC_GDP","A","2003",1.202,
"SWE","PHARMAEXP","TOT","PC_GDP","A","2004",1.167,
"SWE","PHARMAEXP","TOT","PC_GDP","A","2005",1.155,
"SWE","PHARMAEXP","TOT","PC_GDP","A","2006",1.142,
"SWE","PHARMAEXP","TOT","PC_GDP","A","2007",1.111,
"SWE","PHARMAEXP","TOT","PC_GDP","A","2008",1.14,
"SWE","PHARMAEXP","TOT","PC_GDP","A","2009",1.205,
"SWE","PHARMAEXP","TOT","PC_GDP","A","2010",1.13,
"SWE","PHARMAEXP","TOT","PC_GDP","A","2011",1.091,
"SWE","PHARMAEXP","TOT","PC_GDP","A","2012",1.112,
"SWE","PHARMAEXP","TOT","PC_GDP","A","2013",1.096,
"SWE","PHARMAEXP","TOT","PC_GDP","A","2014",1.097,
"SWE","PHARMAEXP","TOT","PC_GDP","A","2015",1.09,
"SWE","PHARMAEXP","TOT","PC_GDP","A","2016",1.11,
"SWE","PHARMAEXP","TOT","PC_GDP","A","2017",1.06,
"SWE","PHARMAEXP","TOT","PC_GDP","A","2018",1.085,
"SWE","PHARMAEXP","TOT","PC_GDP","A","2019",1.04,
"SWE","PHARMAEXP","TOT","PC_GDP","A","2020",1.121,"P"
"SWE","PHARMAEXP","TOT","USD_CAP","A","1970",20.855,
"SWE","PHARMAEXP","TOT","USD_CAP","A","1971",23.808,
"SWE","PHARMAEXP","TOT","USD_CAP","A","1972",28.143,
"SWE","PHARMAEXP","TOT","USD_CAP","A","1973",33.528,
"SWE","PHARMAEXP","TOT","USD_CAP","A","1974",37.792,
"SWE","PHARMAEXP","TOT","USD_CAP","A","1975",42.964,
"SWE","PHARMAEXP","TOT","USD_CAP","A","1976",45.505,
"SWE","PHARMAEXP","TOT","USD_CAP","A","1977",49.96,
"SWE","PHARMAEXP","TOT","USD_CAP","A","1978",52.146,
"SWE","PHARMAEXP","TOT","USD_CAP","A","1979",57.024,
"SWE","PHARMAEXP","TOT","USD_CAP","A","1980",62.649,
"SWE","PHARMAEXP","TOT","USD_CAP","A","1981",67.801,
"SWE","PHARMAEXP","TOT","USD_CAP","A","1982",74.714,
"SWE","PHARMAEXP","TOT","USD_CAP","A","1983",78.556,
"SWE","PHARMAEXP","TOT","USD_CAP","A","1984",80.359,
"SWE","PHARMAEXP","TOT","USD_CAP","A","1985",85.978,
"SWE","PHARMAEXP","TOT","USD_CAP","A","1986",91.642,
"SWE","PHARMAEXP","TOT","USD_CAP","A","1987",100.65,
"SWE","PHARMAEXP","TOT","USD_CAP","A","1988",98.83,
"SWE","PHARMAEXP","TOT","USD_CAP","A","1989",121.532,
"SWE","PHARMAEXP","TOT","USD_CAP","A","1990",128.534,
"SWE","PHARMAEXP","TOT","USD_CAP","A","1991",135.518,
"SWE","PHARMAEXP","TOT","USD_CAP","A","1992",155.381,
"SWE","PHARMAEXP","TOT","USD_CAP","A","1993",170.571,"B"
"SWE","PHARMAEXP","TOT","USD_CAP","A","1994",187.679,
"SWE","PHARMAEXP","TOT","USD_CAP","A","1995",206.178,
"SWE","PHARMAEXP","TOT","USD_CAP","A","1996",241.058,
"SWE","PHARMAEXP","TOT","USD_CAP","A","1997",222.756,
"SWE","PHARMAEXP","TOT","USD_CAP","A","1998",258.376,
"SWE","PHARMAEXP","TOT","USD_CAP","A","1999",286.758,
"SWE","PHARMAEXP","TOT","USD_CAP","A","2000",318.668,
"SWE","PHARMAEXP","TOT","USD_CAP","A","2001",356.468,
"SWE","PHARMAEXP","TOT","USD_CAP","A","2002",394.618,
"SWE","PHARMAEXP","TOT","USD_CAP","A","2003",386.867,
"SWE","PHARMAEXP","TOT","USD_CAP","A","2004",398.142,
"SWE","PHARMAEXP","TOT","USD_CAP","A","2005",398.239,
"SWE","PHARMAEXP","TOT","USD_CAP","A","2006",427.008,
"SWE","PHARMAEXP","TOT","USD_CAP","A","2007",448.046,
"SWE","PHARMAEXP","TOT","USD_CAP","A","2008",474.447,
"SWE","PHARMAEXP","TOT","USD_CAP","A","2009",474.24,
"SWE","PHARMAEXP","TOT","USD_CAP","A","2010",466.014,
"SWE","PHARMAEXP","TOT","USD_CAP","A","2011",467.145,
"SWE","PHARMAEXP","TOT","USD_CAP","A","2012",484.705,
"SWE","PHARMAEXP","TOT","USD_CAP","A","2013",475.572,
"SWE","PHARMAEXP","TOT","USD_CAP","A","2014",487.696,
"SWE","PHARMAEXP","TOT","USD_CAP","A","2015",504.915,
"SWE","PHARMAEXP","TOT","USD_CAP","A","2016",524.404,
"SWE","PHARMAEXP","TOT","USD_CAP","A","2017",512.816,
"SWE","PHARMAEXP","TOT","USD_CAP","A","2018",537.282,
"SWE","PHARMAEXP","TOT","USD_CAP","A","2019",517.451,
"SWE","PHARMAEXP","TOT","USD_CAP","A","2020",561.559,"P"
"CHE","PHARMAEXP","TOT","PC_GDP","A","2010",1.223,
"CHE","PHARMAEXP","TOT","PC_GDP","A","2011",1.217,
"CHE","PHARMAEXP","TOT","PC_GDP","A","2012",1.229,
"CHE","PHARMAEXP","TOT","PC_GDP","A","2013",1.235,
"CHE","PHARMAEXP","TOT","PC_GDP","A","2014",1.233,
"CHE","PHARMAEXP","TOT","PC_GDP","A","2015",1.288,
"CHE","PHARMAEXP","TOT","PC_GDP","A","2016",1.348,
"CHE","PHARMAEXP","TOT","PC_GDP","A","2017",1.381,"B"
"CHE","PHARMAEXP","TOT","PC_GDP","A","2018",1.349,"B"
"CHE","PHARMAEXP","TOT","PC_GDP","A","2019",1.343,
"CHE","PHARMAEXP","TOT","PC_GDP","A","2020",1.416,
"CHE","PHARMAEXP","TOT","USD_CAP","A","2010",626.15,
"CHE","PHARMAEXP","TOT","USD_CAP","A","2011",638.87,
"CHE","PHARMAEXP","TOT","USD_CAP","A","2012",667.643,
"CHE","PHARMAEXP","TOT","USD_CAP","A","2013",699.239,
"CHE","PHARMAEXP","TOT","USD_CAP","A","2014",715.159,
"CHE","PHARMAEXP","TOT","USD_CAP","A","2015",756.463,
"CHE","PHARMAEXP","TOT","USD_CAP","A","2016",812.015,
"CHE","PHARMAEXP","TOT","USD_CAP","A","2017",825.709,"B"
"CHE","PHARMAEXP","TOT","USD_CAP","A","2018",837.946,"B"
"CHE","PHARMAEXP","TOT","USD_CAP","A","2019",826.269,
"CHE","PHARMAEXP","TOT","USD_CAP","A","2020",861.619,
"TUR","PHARMAEXP","TOT","PC_GDP","A","1981",0.276,
"TUR","PHARMAEXP","TOT","PC_GDP","A","1982",0.277,
"TUR","PHARMAEXP","TOT","PC_GDP","A","1983",0.261,
"TUR","PHARMAEXP","TOT","PC_GDP","A","1984",0.231,
"TUR","PHARMAEXP","TOT","PC_GDP","A","1985",0.207,
"TUR","PHARMAEXP","TOT","PC_GDP","A","1986",0.227,
"TUR","PHARMAEXP","TOT","PC_GDP","A","1987",0.253,
"TUR","PHARMAEXP","TOT","PC_GDP","A","1990",0.539,
"TUR","PHARMAEXP","TOT","PC_GDP","A","1994",0.829,
"TUR","PHARMAEXP","TOT","PC_GDP","A","1999",1.218,"B"
"TUR","PHARMAEXP","TOT","PC_GDP","A","2000",1.279,
"TUR","PHARMAEXP","TOT","USD_CAP","A","1981",9.685,
"TUR","PHARMAEXP","TOT","USD_CAP","A","1982",10.331,
"TUR","PHARMAEXP","TOT","USD_CAP","A","1983",10.565,
"TUR","PHARMAEXP","TOT","USD_CAP","A","1984",10.054,
"TUR","PHARMAEXP","TOT","USD_CAP","A","1985",9.674,
"TUR","PHARMAEXP","TOT","USD_CAP","A","1986",11.917,
"TUR","PHARMAEXP","TOT","USD_CAP","A","1987",13.239,
"TUR","PHARMAEXP","TOT","USD_CAP","A","1990",33.578,
"TUR","PHARMAEXP","TOT","USD_CAP","A","1994",56.802,
"TUR","PHARMAEXP","TOT","USD_CAP","A","1999",100.909,"B"
"TUR","PHARMAEXP","TOT","USD_CAP","A","2000",120.135,
"GBR","PHARMAEXP","TOT","PC_GDP","A","1970",0.628,
"GBR","PHARMAEXP","TOT","PC_GDP","A","1971",0.642,
"GBR","PHARMAEXP","TOT","PC_GDP","A","1972",0.638,
"GBR","PHARMAEXP","TOT","PC_GDP","A","1973",0.603,
"GBR","PHARMAEXP","TOT","PC_GDP","A","1974",0.695,
